fit_time_ms,fit_amplitude,residual
5.0,0.973269887615474,-0.00127150455451841
10.0,0.969208100025868,-0.001083376242344336
17.5,0.9631950569279979,-0.0008210356379285688
27.5,0.9553206840461205,-0.0005179171925847603
40.0,0.9456961761711222,-0.00019555800734283313
60.0,0.9307675467856372,0.00020009035161117072
90.0,0.9093573406121456,0.0005467714098659204
137.5,0.8775390998196639,0.0007062563239961239
212.5,0.8315105231192973,0.00035571155268698806
330.0,0.7672190025623655,-0.00046643895433684524
510.0,0.6819654181736751,-0.0009627413682251618
787.5,0.5727321741813259,0.0010514059379654883
1220.0,0.44082351995176583,-0.00030312199723792066
