fit_time_ms,fit_amplitude,residual
5.0,0.9719327822337074,-0.0013798490467747948
10.0,0.967672218629648,-0.0011755601251222103
17.5,0.9613740820973239,-0.0008906685605774012
27.5,0.9531428411377441,-0.0005625177233370415
40.0,0.9431073132850089,-0.00021371096885780538
60.0,0.9275951126229844,0.00021392971363165536
90.0,0.9054593805902371,0.0005867531277676807
137.5,0.8727923255630536,0.0007587232479454586
212.5,0.8259698348740372,0.00038237176013100616
330.0,0.7612588137441458,-0.0004889480017564729
510.0,0.6762766487342862,-0.0010022550693778998
787.5,0.5680860474884714,0.001078513220916677
1220.0,0.43776942640587535,-0.00030739256663520065
