fit_time_ms,fit_amplitude,residual
5.0,0.9717389945369481,-0.0003528137484065663
10.0,0.9677928754627106,-0.0004115529419286279
17.5,0.9619057725985138,-0.0004908971882315871
27.5,0.9541157628136628,-0.0005894148992110493
40.0,0.9444729327917422,-0.0006931970525595466
60.0,0.9292603808919215,-0.0008226210055987115
90.0,0.9069304740868593,-0.0009589385578275822
137.5,0.8727393274861777,-0.0010259126310391276
212.5,0.8215273617097054,-0.0009296485800712739
330.0,0.7476443181596235,-0.0003951443693671619
510.0,0.6478967374768525,0.0006882376800849688
787.5,0.5209610443387488,0.0025170411327406494
1220.0,0.3732015070824614,-0.0015340045202552055
