time_ms,uncoupled_signal_normalized,coupled_signal_normalized
704.0,0.22447511206523219,0.2051770215870295
706.0,0.2235453885140257,0.2042497609265
708.0,0.2226195757891035,0.2033266907410942
710.0,0.22169765689271512,0.20240779209672638
712.0,0.22077961490588938,0.2014930461447529
714.0,0.21986543298802655,0.20058243412159055
716.0,0.21895509437649338,0.19967593734833483
718.0,0.21804858238622066,0.1987735372303825
720.0,0.21714588040930213,0.1978752152570523
722.0,0.21624697191459744,0.19698095300121107
724.0,0.21535184044733607,0.19609073211889821
726.0,0.2144604696287246,0.19520453434895377
728.0,0.21357284315555558,0.19432234151264707
730.0,0.21268894479981915,0.19344413551330775
732.0,0.21180875840831703,0.1925698983359572
734.0,0.21093226790227854,0.1916996120469427
736.0,0.21005945727697903,0.1908332587935724
738.0,0.20919031060136134,0.18997082080375272
740.0,0.2083248120176574,0.18911228038562594
742.0,0.20746294574101443,0.18825761992721057
744.0,0.20660469605912238,0.18740682189604302
746.0,0.2057500473318431,0.18655986883882006
748.0,0.20489898399084266,0.18571674338104413
750.0,0.20405149053922517,0.18487742822666842
752.0,0.20320755155116882,0.18404190615774543
754.0,0.20236715167156472,0.18321016003407603
756.0,0.20153027561565667,0.18238217279285915
758.0,0.20069690816868443,0.18155792744834542
760.0,0.19986703418552784,0.18073740709148972
762.0,0.19904063859035434,0.1799205948896069
764.0,0.198217706376267,0.17910747408602823
766.0,0.1973982226049558,0.17829802799976
768.0,0.19658217240635095,0.1774922400251429
770.0,0.1957695409782774,0.1766900936315134
772.0,0.19496031358611204,0.17589157236286576
774.0,0.19415447556244259,0.17509665983751715
776.0,0.19335201230672908,0.17430533974777224
778.0,0.19255290928496616,0.17351759585959137
780.0,0.19175715202934848,0.17273341201225811
782.0,0.19096472613793794,0.17195277211804988
784.0,0.19017561727433163,0.17117566016190913
786.0,0.1893898111673333,0.1704020602011155
788.0,0.18860729361062584,0.1696319563649616
790.0,0.18782805046244577,0.16886533285442776
792.0,0.18705206764525997,0.16810217394185936
794.0,0.18627933114544373,0.16734246397064562
796.0,0.185509827012961,0.1665861873548995
798.0,0.18474354136104676,0.1658333285791387
800.0,0.18398046036589027,0.16508387219796927
802.0,0.18322057026632127,0.16433780283576965
804.0,0.18246385736349738,0.16359510518637593
806.0,0.18171030802059343,0.16285576401276897
808.0,0.1809599086624923,0.16211976414676318
810.0,0.18021264577547816,0.16138709048869568
812.0,0.17946850590693053,0.16065772800711836
814.0,0.17872747566502153,0.1599316617384894
816.0,0.17798954171841316,0.159208876786868
818.0,0.17725469079595757,0.15848935832360891
820.0,0.1765229096863983,0.1577730915870597
822.0,0.17579418523807425,0.15706006188225843
824.0,0.17506850435862337,0.15635025458063298
826.0,0.17434585401469066,0.15564365511970168
828.0,0.1736262212316353,0.15494024900277498
830.0,0.17290959309324147,0.15424002179865942
832.0,0.17219595674142957,0.15354295914136157
834.0,0.17148529937596954,0.1528490467297943
836.0,0.17077760825419516,0.15215827032748436
838.0,0.1700728706907216,0.15147061576227983
840.0,0.16937107405716267,0.15078606892606106
842.0,0.16867220578185094,0.15010461577445172
844.0,0.16797625334955824,0.1494262423265307
846.0,0.1672832043012196,0.14875093466454598
848.0,0.1665930462336567,0.14807867893362986
850.0,0.1659057667993042,0.14740946134151492
852.0,0.16522135370593743,0.14674326815825178
854.0,0.16453979471640084,0.14608008571592818
856.0,0.16386107764833868,0.14541990040838815
858.0,0.16318519037392756,0.14476269869095404
860.0,0.16251212081960908,0.14410846708014935
862.0,0.16184185696582584,0.14345719215342168
864.0,0.16117438684675747,0.14280886054886774
866.0,0.16050969855005803,0.14216345896496074
868.0,0.1598477802165965,0.14152097416027698
870.0,0.15918862004019693,0.14088139295322455
872.0,0.1585322062673811,0.14024470222177376
874.0,0.15787852719711232,0.1396108889031878
876.0,0.15722757118054018,0.13897993999375502
878.0,0.15657932662074783,0.138351842548523
880.0,0.15593378197249927,0.13772658368103316
882.0,0.15529092574198933,0.13710415056305628
884.0,0.15465074648659408,0.13648453042432954
886.0,0.15401323281462323,0.13586771055229557
888.0,0.1533783733850735,0.1352536782918413
890.0,0.15274615690738366,0.13464242104503882
892.0,0.15211657214119076,0.134033926270887
894.0,0.1514896078960874,0.13342818148505478
896.0,0.15086525303138104,0.13282517425962495
898.0,0.1502434964558542,0.13222489222283967
900.0,0.14962432712752574,0.13162732305884645
902.0,0.14900773405341428,0.13103245450744613
904.0,0.14839370628930165,0.1304402743638415
906.0,0.14778223293949858,0.12985077047838686
908.0,0.14717330315661195,0.12926393075633943
910.0,0.14656690614131257,0.1286797431576108
912.0,0.14596303114210385,0.12809819569652053
914.0,0.14536166745509296,0.12751927644155034
916.0,0.14476280442376271,0.12694297351509945
918.0,0.14416643143874422,0.12636927509324078
920.0,0.14357253793759128,0.12579816940547922
922.0,0.14298111340455574,0.1252296447345099
924.0,0.14239214737036493,0.12466368941597782
926.0,0.14180562941199842,0.124100291838239
928.0,0.14122154915246818,0.12353944044212173
930.0,0.1406398962605985,0.12298112372069057
932.0,0.14006066045080717,0.12242533021900985
934.0,0.13948383148288865,0.1218720485339085
936.0,0.13890939916179795,0.12132126731374701
938.0,0.13833735333743552,0.12077297525818387
940.0,0.13776768390443317,0.12022716111794432
942.0,0.13720038080194186,0.11968381369458946
944.0,0.13663543401342004,0.11914292184028659
946.0,0.13607283356642302,0.118604474457581
948.0,0.13551256953239413,0.11806846049916789
950.0,0.13495463202645633,0.11753486896766607
952.0,0.13439901120720527,0.11700368891539227
954.0,0.1338456972765033,0.1164749094441369
956.0,0.13329468047927498,0.11594851970494016
958.0,0.1327459511033029,0.11542450889787029
