fit_time_ms,fit_amplitude,residual
5.0,0.9717399946650419,-0.0009971945340567778
10.0,0.9675250090435925,-0.0008672831022517036
17.5,0.9612605395480873,-0.0006838095928146659
27.5,0.953013504078998,-0.0004686380738436746
40.0,0.9428688805758209,-0.00023387964440790832
60.0,0.9269998687723076,6.659791368690549e-05
90.0,0.9039796622612917,0.00035344385317903626
137.5,0.8692753896672307,0.0005413468848501912
212.5,0.8182633705547521,0.0003660614510826443
330.0,0.7460227573958473,-0.00022272495801101133
510.0,0.6496059520654652,-0.0007594719427864716
787.5,0.5265650838670914,0.0006814954914832194
1220.0,0.3805194961013399,-0.00018208477161690828
