time_ms,average_normalized_signal
0.0,1.0
5.0,0.9957398623657262
10.0,0.9915064267263624
15.0,0.987299017504814
20.0,0.9831170584383888
25.0,0.9789600439305736
30.0,0.9748275222933784
35.0,0.9707190845919932
40.0,0.9666343566669744
45.0,0.9625729931720064
50.0,0.9585346729823512
55.0,0.9545190955799534
60.0,0.9505259781581624
65.0,0.9465550532703456
70.0,0.9426060668979106
75.0,0.9386787768470424
80.0,0.9347729514065928
85.0,0.9308883682158352
90.0,0.9270248133025688
95.0,0.9231820802606844
100.0,0.91935996954283
105.0,0.915558287848695
110.0,0.911776847593284
115.0,0.908015466442468
120.0,0.904273966905452
125.0,0.9005521759756252
130.0,0.8968499248127483
135.0,0.8931670484606157
140.0,0.8895033855952873
145.0,0.885858778299773
150.0,0.8822330718617055
155.0,0.8786261145910421
160.0,0.8750377576553056
165.0,0.8714678549302165
170.0,0.8679162628638822
175.0,0.8643828403529641
180.0,0.8608674486294632
185.0,0.8573699511569379
190.0,0.8538902135351277
195.0,0.8504281034120906
200.0,0.8469834904030706
205.0,0.8435562460154082
210.0,0.8401462435788919
215.0,0.8367533581810161
220.0,0.8333774666066824
225.0,0.8300184472819212
230.0,0.8266761802212655
235.0,0.8233505469784522
240.0,0.8200414306001522
245.0,0.8167487155824715
250.0,0.8134722878299847
255.0,0.8102120346170939
260.0,0.8069678445515206
265.0,0.8037396075397626
270.0,0.8005272147543586
275.0,0.7973305586028245
280.0,0.794149532698134
285.0,0.7909840318306292
290.0,0.787833951941256
295.0,0.7846991900960333
300.0,0.7815796444616654
305.0,0.7784752142822239
310.0,0.7753857998568223
315.0,0.772311302518219
320.0,0.7692516246122942
325.0,0.7662066694783349
330.0,0.7631763414300852
335.0,0.760160545737513
340.0,0.7571591886092495
345.0,0.7541721771756604
350.0,0.751199419472517
355.0,0.7482408244252251
360.0,0.7452963018335897
365.0,0.74236576235708
370.0,0.7394491175005681
375.0,0.73654627960052
380.0,0.7336571618116128
385.0,0.7307816780937545
390.0,0.7279197431994926
395.0,0.7250712726617848
400.0,0.7222361827821209
405.0,0.7194143906189736
410.0,0.7166058139765689
415.0,0.713810371393956
420.0,0.7110279821343667
425.0,0.7082585661748504
430.0,0.7055020441961735
435.0,0.7027583375729706
440.0,0.700027368364138
445.0,0.6973090593034602
450.0,0.6946033337904585
455.0,0.6919101158814539
460.0,0.6892293302808371
465.0,0.6865609023325323
470.0,0.6839047580116572
475.0,0.6812608239163614
480.0,0.6786290272598452
485.0,0.6760092958625464
490.0,0.6734015581444927
495.0,0.670805743117812
500.0,0.6682217803793973
505.0,0.6656496001037192
510.0,0.6630891330357811
515.0,0.6605403104842142
520.0,0.6580030643145053
525.0,0.6554773269423564
530.0,0.6529630313271684
535.0,0.6504601109656489
540.0,0.6479684998855361
545.0,0.6454881326394394
550.0,0.643018944298791
555.0,0.6405608704479062
560.0,0.638113847178148
565.0,0.6356778110821939
570.0,0.6332526992484042
575.0,0.6308384492552849
580.0,0.6284349991660443
585.0,0.6260422875232439
590.0,0.6236602533435367
595.0,0.6212888361124911
600.0,0.618927975779503
605.0,0.616577612752786
610.0,0.6142376878944465
615.0,0.611908142515633
620.0,0.6095889183717662
625.0,0.607279957657839
630.0,0.6049812030037955
635.0,0.6026925974699733
640.0,0.6004140845426226
645.0,0.5981456081294901
650.0,0.5958871125554682
655.0,0.5936385425583104
660.0,0.5913998432844114
665.0,0.5891709602846454
670.0,0.5869518395102692
675.0,0.5847424273088825
680.0,0.5825426704204445
685.0,0.5803525159733532
690.0,0.5781719114805725
695.0,0.5760008048358195
700.0,0.5738391443098041
705.0,0.5716868785465172
710.0,0.5695439565595767
715.0,0.5674103277286163
720.0,0.5652859417957288
725.0,0.5631707488619563
730.0,0.5610646993838243
735.0,0.5589677441699292
740.0,0.5568798343775625
745.0,0.554800921509386
750.0,0.5527309574101497
755.0,0.5506698942634493
760.0,0.5486176845885292
765.0,0.546574281237126
770.0,0.5445396373903517
775.0,0.5425137065556161
780.0,0.5404964425635913
785.0,0.5384877995652125
790.0,0.5364877320287147
795.0,0.5344961947367105
800.0,0.5325131427833022
805.0,0.5305385315712273
810.0,0.5285723168090453
815.0,0.5266144545083521
820.0,0.524664900981033
825.0,0.5227236128365476
830.0,0.5207905469792481
835.0,0.5188656606057269
840.0,0.5169489112022021
845.0,0.5150402565419273
850.0,0.5131396546826366
855.0,0.5112470639640189
860.0,0.5093624430052205
865.0,0.5074857507023794
870.0,0.5056169462261852
875.0,0.5037559890194709
880.0,0.5019028387948288
885.0,0.5000574555322576
890.0,0.4982197994768332
895.0,0.4963898311364092
900.0,0.4945675112793407
905.0,0.4927528009322353
910.0,0.4909456613777307
915.0,0.489146054152293
920.0,0.4873539410440465
925.0,0.4855692840906205
930.0,0.4837920455770263
935.0,0.4820221880335517
940.0,0.4802596742336844
945.0,0.4785044671920551
950.0,0.4767565301624024
955.0,0.4750158266355632
960.0,0.4732823203374817
965.0,0.4715559752272424
970.0,0.4698367554951212
975.0,0.468124625560663
980.0,0.4664195500707733
985.0,0.4647214938978347
990.0,0.4630304221378423
995.0,0.461346300108559
1000.0,0.4596690933476899
1005.0,0.4579987676110755
1010.0,0.4563352888709067
1015.0,0.4546786233139527
1020.0,0.4530287373398164
1025.0,0.4513855975591991
1030.0,0.449749170792187
1035.0,0.4481194240665575
1040.0,0.4464963246160997
1045.0,0.4448798398789529
1050.0,0.4432699374959638
1055.0,0.4416665853090584
1060.0,0.4400697513596323
1065.0,0.4384794038869569
1070.0,0.4368955113266
1075.0,0.4353180423088654
1080.0,0.433746965657246
1085.0,0.4321822503868939
1090.0,0.4306238657031042
1095.0,0.4290717809998158
1100.0,0.4275259658581258
1105.0,0.4259863900448201
1110.0,0.4244530235109165
1115.0,0.4229258363902246
1120.0,0.4214047989979178
1125.0,0.4198898818291215
1130.0,0.4183810555575132
1135.0,0.4168782910339372
1140.0,0.4153815592850335
1145.0,0.4138908315118786
1150.0,0.4124060790886409
1155.0,0.4109272735612481
1160.0,0.4094543866460688
1165.0,0.4079873902286047
1170.0,0.4065262563621983
1175.0,0.4050709572667499
1180.0,0.4036214653274497
1185.0,0.4021777530935199
1190.0,0.4007397932769701
1195.0,0.3993075587513643
1200.0,0.397881022550599
1205.0,0.3964601578676935
1210.0,0.3950449380535914
1215.0,0.393635336615974
1220.0,0.3922313272180831
1225.0,0.3908328836775575
1230.0,0.3894399799652784
1235.0,0.3880525902042259
1240.0,0.3866706886683466
1245.0,0.3852942497814322
1250.0,0.3839232481160072
1255.0,0.3825576583922277
1260.0,0.3811974554767909
1265.0,0.3798426143818535
1270.0,0.3784931102639605
1275.0,0.3771489184229848
1280.0,0.3758100143010748
1285.0,0.3744763734816132
1290.0,0.3731479716881844
1295.0,0.3718247847835509
1300.0,0.3705067887686412
1305.0,0.3691939597815438
1310.0,0.3678862740965131
1315.0,0.3665837081229817
1320.0,0.3652862384045842
1325.0,0.363993841618188
1330.0,0.3627064945729334
1335.0,0.3614241742092822
1340.0,0.360146857598075
1345.0,0.3588745219395969
1350.0,0.3576071445626509
1355.0,0.3563447029236407
1360.0,0.3550871746056608
1365.0,0.3538345373175948
1370.0,0.3525867688932219
1375.0,0.3513438472903307
1380.0,0.350105750589842
1385.0,0.3488724569949381
1390.0,0.3476439448302
1395.0,0.3464201925407529
1400.0,0.3452011786914187
1405.0,0.3439868819658749
1410.0,0.3427772811658232
1415.0,0.3415723552101626
1420.0,0.3403720831341716
1425.0,0.3391764440886972
1430.0,0.3379854173393499
1435.0,0.336798982265707
1440.0,0.3356171183605212
1445.0,0.3344398052289382
1450.0,0.3332670225877184
1455.0,0.3320987502644679
1460.0,0.330934968196874
1465.0,0.3297756564319476
1470.0,0.3286207951252739
1475.0,0.3274703645402667
1480.0,0.3263243450474313
1485.0,0.3251827171236321
1490.0,0.3240454613513676
1495.0,0.3229125584180505
1500.0,0.3217839891152955
