sequence_id,slice_index_0_based,slice_index_1_based,phase_png,pore_px,solid_px,total_px,porosity_2d_fraction,decay_csv,decay_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,spectrum_csv,metrics_csv,fit_csv,figure_png,best_regularization,best_index,mesh_mesh_nodes,mesh_mesh_triangles,mesh_plc_outer_contours,mesh_plc_hole_contours,mesh_unused_pygimli_nodes_dropped,mesh_triangle_max_area_um2,mesh_solid_liquid_boundary_length_um,mesh_gas_liquid_boundary_length_um,mesh_mesh_bulk_size_um,mesh_mesh_boundary_size_um,mesh_pygimli_bms_written,mesh_mesh_vertices,mesh_boundary_edges,mesh_min_element_quality,mesh_mean_element_quality,mesh_median_element_quality,mesh_p05_element_quality,mesh_p95_element_quality,mesh_min_element_area_um2,mesh_mean_element_area_um2,mesh_max_element_area_um2,mesh_element_area_ratio_min_over_max,mesh_mesh_area_um2,mesh_max_aspect_edge_ratio,mesh_mean_aspect_edge_ratio,mesh_triangular_factorization_jitter
1,45,46,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\phase_png\berea_mesh96_q0_slice_0045.png,30462,92038,122500,0.24866938775510203,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\berea_mesh96_q0_slice_0045_nmr_decay.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\berea_mesh96_q0_slice_0045_nmr_decay.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\berea_mesh96_q0_slice_0045_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\berea_mesh96_q0_slice_0045_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\berea_mesh96_q0_slice_0045_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\berea_mesh96_q0_slice_0045_mesh_quality_histogram.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\berea_mesh96_q0_slice_0045_t2_inversion.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\berea_mesh96_q0_slice_0045_lcurve_metrics.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\berea_mesh96_q0_slice_0045_lcurve_fit.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_slice0045_mesh96_quality0_probe\berea_mesh96_q0_slice_0045_t2_inversion.png,0.1,0,2741,3040,92,10,619,110.85125168440814,22733.295411991647,40.0,16.0,8.0,True,2741,2306,2.434433244114785e-15,0.8816694875803923,0.924148734546979,0.6517518382785109,0.9958133930513973,8.66871509619255e-16,62.48357461978076,162.99469361592472,5.318403258341172e-18,189950.06684413351,41.6849940385092,1.562060374668696,0.0
