fit_time_ms,fit_amplitude,residual
5.0,0.9741987753569994,-0.001001985625387225
10.0,0.9702849216733633,-0.0008277758005009739
17.5,0.9644804911511987,-0.0005896098166017216
27.5,0.956859725377201,-0.0003204379541713598
40.0,0.9475134504434579,-4.489937721663395e-05
60.0,0.932942978994314,0.0002723621080492622
90.0,0.9118795321664637,0.0005102923011158778
137.5,0.8801874987321056,0.0005322450568743253
212.5,0.8334855390320579,0.00010118854143226219
330.0,0.766636713454923,-0.000611864795217465
510.0,0.6756508829354835,-0.0007948569955373852
787.5,0.5566857127745832,0.0012320441369215729
1220.0,0.4118281909830735,-0.00041516064220581406
