fit_time_ms,fit_amplitude,residual
5.0,0.972395405652835,-0.00010319369997380257
10.0,0.9683846196295751,2.9295153288089182e-05
17.5,0.9625253285688733,0.00011058823832654774
27.5,0.9549026824114527,9.369106470724642e-05
40.0,0.9455650075020794,-7.940711329035288e-06
60.0,0.9309123049840635,-0.00021433671138715304
90.0,0.9094377097677253,-0.0005011507405230375
137.5,0.8765337161573497,-0.0007879032448930845
212.5,0.8271585718550531,-0.0009590297374916235
330.0,0.7557128668375406,-0.0006821601563865576
510.0,0.6588113962560106,0.00029078295838158574
787.5,0.5346266958871942,0.0023452854261917233
1220.0,0.3884943379762358,-0.001267761786096222
