fit_time_ms,fit_amplitude,residual
5.0,0.9750173900587602,-0.0009804025207538203
10.0,0.9712225085220298,-0.0008125536234907527
17.5,0.9655917650610845,-0.0005826524478920181
27.5,0.9581942578642062,-0.00032174507915294637
40.0,0.9491148142537681,-5.34911969880536e-05
60.0,0.9349462380637183,0.0002578108939074175
90.0,0.9144369882220299,0.0004965006592764221
137.5,0.8835292451159006,0.0005288308901740812
212.5,0.8378986221016687,0.00011702182296136066
330.0,0.7724469092330378,-0.0005929125166558302
510.0,0.6831214636021689,-0.0008045608508809865
787.5,0.5658329011363231,0.0012179447310775027
1220.0,0.4220398511620261,-0.0004076116483029413
