fit_time_ms,fit_amplitude,residual
5.0,0.9699902113297132,-0.0002556888910603128
10.0,0.965804548778942,-0.00030650174669322183
17.5,0.9595623237749473,-0.0003752858517269697
27.5,0.9513065584533071,-0.0004624198843168337
40.0,0.9410937913805411,-0.0005549578941949074
60.0,0.924997079614396,-0.0006720185207000906
90.0,0.901402998656476,-0.0008008059014127378
137.5,0.8653553816644443,-0.000871274894728602
212.5,0.8115479688459302,-0.0008103985014050741
330.0,0.7343322634975312,-0.0003597580537373357
510.0,0.6309195051316279,0.0005735797259057707
787.5,0.5008794107028163,0.002256113529311321
1220.0,0.35213522972539113,-0.00139314722937256
