fit_time_ms,fit_amplitude,residual
5.0,0.9754137260329285,-0.0009120524243901862
10.0,0.9716749842167973,-0.0007379670675408123
17.5,0.9661304071729055,-0.0005026598894184442
27.5,0.9588503973893604,-0.00024041500591442944
40.0,0.9499200791328132,2.1679304425981094e-05
60.0,0.9359901688400036,0.00031074601038150185
90.0,0.9158264215257969,0.0005022403080913174
137.5,0.8854068896013962,0.0004573702196610796
212.5,0.840364856663213,-2.392527248606946e-05
330.0,0.775440515874154,-0.0007065275544840821
510.0,0.686372191229469,-0.0007499361507818936
787.5,0.5690131256069925,0.0013986975717940053
1220.0,0.4248761539131812,-0.0004996852880717606
