fit_time_ms,fit_amplitude,residual
5.0,0.9735647455440443,-7.970238091958848e-06
10.0,0.9698044480754165,4.634166687156327e-05
17.5,0.9643451309832007,-1.764960297911955e-05
27.5,0.9571662427566227,-0.00014472923464514675
40.0,0.9482823077109116,-0.00029312699106243123
60.0,0.9342527947553655,-0.0004930748994117495
90.0,0.913623938513558,-0.00072662176529803
137.5,0.8819529948825329,-0.0009298028579207696
212.5,0.8343164406952885,-0.0009972283408257177
330.0,0.7651412454267881,-0.0006210732406015662
510.0,0.6708147825816526,0.0004236267470040245
787.5,0.5489638586783364,0.002499769670423868
1220.0,0.4038894919220955,-0.00137928865518544
