fit_time_ms,fit_amplitude,residual
5.0,0.9746728991241664,-0.0010525343997476178
10.0,0.9708182682887407,-0.0008791497452218522
17.5,0.9651002306682536,-0.0006407998520517877
27.5,0.957590591957701,-0.0003689599385439113
40.0,0.9483776340606778,-8.7237347173863e-05
60.0,0.9340101297996548,0.00024438478981536615
90.0,0.9132340391123395,0.0005088149187678637
137.5,0.8819722046332795,0.0005702516851278094
212.5,0.8359204554112175,0.00017392249562220297
330.0,0.770045724852166,-0.0005572874798992489
510.0,0.6803882247250949,-0.0008296412976338541
787.5,0.5629214242067361,0.001155528642971304
1220.0,0.4191743258510428,-0.000374649528563753
