fit_time_ms,fit_amplitude,residual
5.0,0.9580630069203553,-0.001174182896233944
10.0,0.9519398304722458,-0.0009533374633116098
17.5,0.9429051437384923,-0.0006514278834033327
27.5,0.9311263208369973,-0.00032231396357840225
40.0,0.916807350040734,9.185356486085539e-06
60.0,0.8947578615552538,0.00037677533929447726
90.0,0.8634546604776502,0.0006089086159726254
137.5,0.8175791982576486,0.0005755594433749511
212.5,0.7525095073441912,1.3264597324313954e-05
330.0,0.6642685756761675,-0.0006723489483210221
510.0,0.5527660068012171,-0.0006531937774730823
787.5,0.4209367141277743,0.0012461255199865406
1220.0,0.280695344621395,-0.00048766443077419286
