time_ms,signal,normalized_signal
0.0,528311.0811343754,1.0
5.0,526269.0319382016,0.9961347598619564
10.0,524240.8784422792,0.9922958218416377
15.0,522226.03464048903,0.9884820767324798
20.0,520224.04312977206,0.9846926587509028
25.0,518234.5280566548,0.9809268564723561
30.0,516257.1691956921,0.9771840637663676
35.0,514291.6865116692,0.9734637505755054
40.0,512337.8303369666,0.9697654443228572
45.0,510395.3747625725,0.9660887174023782
50.0,508464.11298181687,0.9624331783653985
55.0,506543.85388529475,0.9587984654754115
60.0,504634.41949496686,0.9551842418512769
65.0,502735.6429831604,0.9515901917175386
70.0,500847.3671124388,0.9480160174513711
75.0,498969.4429863851,0.9444614372180331
80.0,497101.7290351062,0.9409261830506047
85.0,495244.0901811872,0.9374099992712861
90.0,493396.3971465196,0.9339126411793447
95.0,491558.52587056154,0.9304338739499846
100.0,489730.35701777117,0.9269734717020042
105.0,487911.7755571301,0.9235312167019079
110.0,486102.6704004856,0.9201068986793518
115.0,484302.93408929097,0.9167003142341983
120.0,482512.4625214762,0.9133112663195297
125.0,480731.15471183293,0.9099395637880997
130.0,478958.9125805792,0.9065850209921236
135.0,477195.6407657659,0.9032474574281959
140.0,475441.246455977,0.8999266974206225
145.0,473695.6392404007,0.8966225698376307
150.0,471958.73097385175,0.8933349078358807
155.0,470230.4356547211,0.8900635486294456
160.0,468510.66931417125,0.8868083332800775
165.0,466799.3499151449,0.8835691065060491
170.0,465096.3972599857,0.8803457165072955
175.0,463401.7329056473,0.8771380148049205
180.0,461715.28008561203,0.8739458560934011
185.0,460036.9636377713,0.8707690981040797
190.0,458366.709937618,0.867607601478707
195.0,456704.44683619466,0.8644612296519905
200.0,455050.1036023087,0.861329848742217
205.0,453403.6108685907,0.858213327449151
210.0,451764.90058103035,0.8551115369585147
215.0,450133.9059516577,0.8520243508524225
220.0,448510.5614140899,0.8489516450252379
225.0,446894.80258168606,0.8458932976043688
230.0,445286.5662080883,0.8428491888755786
235.0,443685.7901499479,0.8398192012124328
240.0,442092.4133316614,0.8368032190095509
245.0,440506.3757119548,0.8338011286193567
250.0,438927.61825217394,0.8308128182920569
255.0,437356.0828861554,0.8278381781186117
260.0,435791.71249155956,0.8248770999764746
265.0,434234.45086256054,0.8219294774778979
270.0,432684.2426838041,0.8189952059206407
275.0,431141.03350553935,0.8160741822408966
280.0,429604.76971985475,0.8131663049683131
285.0,428075.3985379398,0.8102714741829525
290.0,426552.86796831206,0.8073895914740784
295.0,425037.1267959476,0.8045205599006541
300.0,423528.1245622614,0.8016642839534487
305.0,422025.8115458865,0.7988206695186555
310.0,420530.1387442062,0.7959896238429358
315.0,419041.0578555961,0.7931710554998058
320.0,417558.52126233635,0.7903648743572932
325.0,416082.4820141592,0.7875709915467948
330.0,414612.89381239546,0.7847893194330692
335.0,413149.71099469,0.7820197715853054
340.0,411692.88852025726,0.7792622627492145
345.0,410242.3819556485,0.7765167088200895
350.0,408798.147461006,0.7737830268167868
355.0,407360.1417767802,0.7710611348565837
360.0,405928.3222108879,0.7683509521308723
365.0,404502.646626292,0.7656523988816489
370.0,403083.07342897926,0.7629653963787586
375.0,401669.56155632273,0.7602898668978675
380.0,400262.07046580955,0.7576257336991258
385.0,398860.5601241175,0.7549729210064925
390.0,397464.99099652516,0.7523313539876902
395.0,396075.3240366429,0.7497009587347677
400.0,394691.52067645115,0.747081662245244
405.0,393313.54281662905,0.7444733924038026
410.0,391941.35281716875,0.7418760779645257
415.0,390574.9134882577,0.739289648533636
420.0,389214.18808142067,0.7367140345527305
425.0,387859.14028091275,0.7341491672824881
430.0,386509.73419535,0.7315949787868289
435.0,385165.9343495716,0.7290514019175096
440.0,383827.70567672467,0.7265183702991429
445.0,382495.01351056184,0.7239958183146165
450.0,381167.82357794465,0.7214836810909044
455.0,379846.1019915458,0.7189818944852537
460.0,378529.81524274155,0.7164903950717302
465.0,377218.9301946906,0.7140091201281188
470.0,375913.4140755882,0.7115380076231546
475.0,374613.2344720944,0.7090769962040828
480.0,373318.3593229274,0.7066260251845338
485.0,372028.7569126165,0.7041850345326968
490.0,370744.3958654113,0.7017539648597922
495.0,369465.2451393392,0.6993327574088231
500.0,368191.27402040985,0.6969213540436051
505.0,366922.4521169579,0.6945196972380587
510.0,365658.74935412215,0.6921277300657588
515.0,364400.13596845523,0.6897453961897316
520.0,363146.58250266354,0.6873726398524993
525.0,361898.05980046676,0.6850094058663485
530.0,360654.539001578,0.68265563960383
535.0,359415.99153680156,0.6803112869884788
540.0,358182.38912324054,0.6779762944857429
545.0,356953.70375961525,0.6756506090941228
550.0,355729.9077216858,0.673334178336506
555.0,354510.97355777904,0.6710269502517012
560.0,353296.8740844126,0.6687288733861554
565.0,352087.58238201926,0.66643989678586
570.0,350883.07179076114,0.6641599699884287
575.0,349683.3159064388,0.661889043015354
580.0,348488.28857648664,0.6596270663644266
585.0,347297.9638960547,0.6573739910023197
590.0,346112.3162041768,0.6551297683573354
595.0,344931.3200800167,0.6528943503122997
600.0,343754.9503391949,0.6506676891976096
605.0,342583.1820301945,0.64844973778443
610.0,341415.9904308387,0.6462404492780266
615.0,340253.35104484385,0.6440397773112405
620.0,339095.2395984429,0.6418476759380982
625.0,337941.6320370777,0.6396640996275499
630.0,336792.50452215906,0.6374890032573369
635.0,335647.83342789323,0.6353223421079853
640.0,334507.59533817024,0.6331640718569153
645.0,333371.7670435174,0.6310141485726751
650.0,332240.32553811115,0.6288725287092854
655.0,331113.2480168502,0.6267391691006986
660.0,329990.5118724841,0.6246140269553637
665.0,328872.0946928003,0.6224970598509025
670.0,327757.9742578651,0.6203882257288867
675.0,326648.1285373179,0.6182874828897168
680.0,325542.53568771895,0.6161947899876011
685.0,324441.1740499462,0.6141101060256294
690.0,323344.02214664366,0.6120333903509425
695.0,322251.0586797171,0.6099646026499923
700.0,321162.2625278791,0.6079037029438945
705.0,320077.61274423636,0.6058506515838629
710.0,318997.0885539274,0.6038054092467365
715.0,317920.66935180017,0.6017679369305853
720.0,316848.33470013534,0.5997381959503992
725.0,315780.06432640983,0.5977161479338562
730.0,314715.83812110336,0.5957017548171694
735.0,313655.63613554335,0.5936949788410085
740.0,312599.4385797906,0.5916957825464979
745.0,311547.2258205623,0.5897041287712845
750.0,310498.9783791931,0.5877199806456794
755.0,309454.6769296334,0.5857433015888681
760.0,308414.3022964809,0.5837740553051849
765.0,307377.8354530514,0.5818122057804616
770.0,306345.25751948025,0.5798577172784336
775.0,305316.549760859,0.5779105543372126
780.0,304291.69358540466,0.5759706817658219
785.0,303270.6705426605,0.5740380646407905
790.0,302253.46232172963,0.5721126683028096
795.0,301240.0507495366,0.5701944583534421
800.0,300230.41778912273,0.5682834006518962
805.0,299224.5455379674,0.5663794613118477
810.0,298222.41622633976,0.5644826066983198
815.0,297224.01221567974,0.5625928034246193
820.0,296229.31599700334,0.5607100183493173
825.0,295238.31018933794,0.5588342185732885
830.0,294250.9775381835,0.5569653714367976
835.0,293267.300913998,0.5551034445166326
840.0,292287.2633107104,0.553248405623291
845.0,291310.8478442561,0.5514002227982068
850.0,290338.0377511395,0.5495588643110294
855.0,289368.8163870174,0.5477242986569435
860.0,288403.1672253082,0.5458964945540355
865.0,287441.07385582296,0.5440754209407026
870.0,286482.51998341753,0.5422610469731014
875.0,285527.4894266694,0.540453342022644
880.0,284575.9661165735,0.5386522756735286
885.0,283627.93409526127,0.5368578177203154
890.0,282683.3775147375,0.5350699381655355
895.0,281742.28063564043,0.5332886072173443
900.0,280804.6278260204,0.5315137952872089
905.0,279870.4035601374,0.5297454729876329
910.0,278939.5924172775,0.5279836111299159
915.0,278012.1790805907,0.5262281807219534
920.0,277088.1483359432,0.5244791529660648
925.0,276167.4850707903,0.5227364992568599
930.0,275250.17427306605,0.5210001911791368
935.0,274336.20103009057,0.5192702005058142
940.0,273425.550527493,0.5175464991958922
945.0,272518.2080481537,0.5158290593924509
950.0,271614.1589711597,0.5141178534206723
955.0,270713.3887707785,0.5124128537858982
960.0,269815.88301544596,0.5107140331717149
965.0,268921.6273667712,0.5090213644380691
970.0,268030.60757855495,0.50733482061941
975.0,267142.8094958239,0.5056543749228618
980.0,266258.2190538787,0.5039800007264208
985.0,265376.82227735774,0.5023116715771847
990.0,264498.6052793125,0.500649361189601
995.0,263623.5542602999,0.49899304344374995
1000.0,262751.6555074843,0.4973426923836444
1005.0,261882.8953937561,0.4956982822155616
1010.0,261017.26037686196,0.4940597873063966
1015.0,260154.7369985475,0.49242718218203985
1020.0,259295.3118837127,0.49080044152577823
1025.0,258438.9717395808,0.4891795401767223
1030.0,257585.7033548769,0.4875644531282512
1035.0,256735.49359902108,0.48595515552648544
