time_ms,extra_comsol_signal,extra_comsol_normalized
907.5784990984828,3524.68239515338,0.03993829607130064
911.0691990984827,3496.28511656405,0.039616525541995816
914.5598990984818,3468.18342513499,0.039298104320855044
918.0505990984827,3440.37326775406,0.038982986481926836
921.5412990984819,3412.8506581859,0.03867112685704277
925.0319990984818,3385.61167586332,0.03836248102212272
928.5226990984828,3358.65246470154,0.03805700528373891
932.0133990984818,3331.96923193469,0.03775465666593231
935.5040990984828,3305.5582469743,0.0374553928972781
938.9947990984828,3279.41584028929,0.037159172398194856
942.4854990984818,3253.53840230696,0.03686595426849156
945.9761990984828,3227.9223823347,0.03657569827514951
949.4668990984818,3202.56428750211,0.036288364840335444
952.9575990984818,3177.46068172273,0.03600391502963684
956.4482990984827,3152.60818467553,0.035722310540521156
959.9389990984819,3128.00347080531,0.03544351369100935
963.4296990984827,3103.6432683421,0.03516748740856464
966.9203990984828,3079.52435833865,0.034894195219186276
970.4110990984818,3055.6435737263,0.034623601236711585
973.9017990984828,3031.99779838821,0.034355670152314687
977.3924990984818,3008.5839662502,0.0340903672242048
980.8831990984818,2985.3990603885,0.03382765826751608
984.3738990984828,2962.44011215416,0.03356750964438636
987.8645990984818,2939.7042003139,0.033309888254221987
991.3552990984828,2917.18845020701,0.03305476152414472
994.8459990984818,2894.89003291792,0.032802097399616044
998.3366990984817,2872.80616446437,0.03255186433523829
1001.8273990984728,2850.93410500053,0.03230403128572521
1005.3180990984828,2829.27115803514,0.03205856769704264
1008.8087990984828,2807.81466966419,0.031815443497714
1012.2994990984828,2786.56202781783,0.031574629090287
1015.7901990984827,2765.51066152135,0.03133609534295978
1019.2808990984729,2744.65804016994,0.031099813581363184
1022.7715990984829,2724.0016728169,0.03086575558049546
1026.2622990984828,2703.53910747507,0.03063389355680672
1029.7529990984829,2683.2679304313,0.030404200160431185
1033.243699098483,2663.18576557357,0.030176648467562756
1036.734399098473,2643.29027373066,0.02995121197297281
1040.225099098473,2623.57915202409,0.029727864582666973
1043.7157990984829,2604.05013323198,0.029506580606677033
1047.206499098483,2584.70098516475,0.029287334751986957
1050.6971990984828,2565.52951005245,0.02907010211559071
1054.1878990984828,2546.53354394332,0.028854858177677318
1057.678599098473,2527.7109561135,0.028641578794942262
1061.169299098483,2509.05964848775,0.028430240194023675
1064.6599990984828,2490.5775550707,0.028220818965057747
1068.1506990984828,2472.26264138882,0.028013292055355746
1071.641399098483,2454.1129039425,0.027807636763195455
1075.132099098473,2436.1263696683,0.02760383073172795
1078.622799098483,2418.30109541118,0.027401851942997393
1082.1134990984829,2400.63516740639,0.02720167871207033
1085.604199098483,2383.12670077087,0.027003289681272715
1089.0948990984828,2365.77383900412,0.02680666381453426
1092.585599098473,2348.57475349813,0.02661178039183542
1096.0762990984729,2331.52764305643,0.02641861900375774
1099.566999098483,2314.63073342185,0.02622715954613291
1103.0576990984828,2297.88227681309,0.026037382214791575
1106.5483990984828,2281.28055146968,0.02584926750040731
1110.0390990984731,2264.8238612054,0.025662796183436382
1113.529799098473,2248.51053496972,0.025477949329148406
1117.020499098483,2232.33892641747,0.025294708282750284
1120.5111990984828,2216.30741348621,0.025113054664597356
1124.001899098483,2200.41439798149,0.024932970365493957
1127.4925990984827,2184.65830516955,0.024754437542078317
1130.983299098473,2169.03758337759,0.024577438612293164
1134.4739990984829,2153.55070360121,0.02440195625093765
1137.964699098483,2138.19615911915,0.024227973385301957
1141.4553990984828,2122.97246511496,0.024055473190880392
1144.9460990984828,2107.87815830561,0.02388443908716319
1148.436799098473,2092.91179657683,0.023714854733504515
1151.927499098483,2078.07195862515,0.023546704025066416
1155.418199098483,2063.35724360635,0.023379971088835418
1158.9088990984828,2048.76627079047,0.02321464027971338
1162.399599098483,2034.29767922289,0.023050696176677227
1165.890299098473,2019.95012739166,0.02288812357900944
1169.380999098473,2005.72229290096,0.02272690750259802
1172.8716990984828,1991.61287215029,0.02256703317630137
1176.362399098483,1977.62058001959,0.02240848603838039
1179.8530990984827,1963.74414956006,0.02225125173299515
1183.343799098473,1949.98233169058,0.022095316106765007
1186.8344990984729,1936.33389489953,0.021940665205389915
1190.325199098483,1922.79762495212,0.021787285270334182
1193.815899098483,1909.37232460296,0.021635162735569584
1197.3065990984828,1896.05681331375,0.0214842842243765
1200.7972990984829,1882.84992697618,0.021334636546204086
1204.287999098473,1869.75051763973,0.021186206693585966
1207.778699098483,1856.75745324444,0.02103898183911224
1211.2693990984828,1843.86961735842,0.020892949332455196
1214.760099098483,1831.08590892013,0.020748096697449085
1218.2507990984827,1818.40524198529,0.02060441162922235
1221.741499098473,1805.82654547831,0.02046188199138105
1225.2321990984728,1793.3487629482,0.020320495813243106
1228.722899098483,1780.97085232883,0.02018024128712176
1232.2135990984827,1768.69178570356,0.02004110676565861
1235.7042990984828,1756.51054907394,0.019903080759202735
1239.194999098473,1744.42614213275,0.019766151933239023
1242.685699098473,1732.43757804087,0.01963030910585984
1246.176399098483,1720.54388320834,0.019495541245284246
1249.6670990984828,1708.7440970792,0.019361837467419995
1253.1577990984829,1697.03727192022,0.019229187033469635
1256.648499098473,1685.42247261333,0.019097579347578515
1260.139199098473,1673.89877645192,0.01896700395452666
1263.6298990984828,1662.46527294049,0.0188374505374586
1267.120599098483,1651.12106359813,0.018708908915656595
1270.6112990984827,1639.86526176532,0.018581369042351473
1274.1019990984828,1628.69699241425,0.01845482100257337
1277.592699098473,1617.61539196242,0.018329255011039602
1281.083399098483,1606.61960808965,0.018204661410081233
1284.574099098483,1595.70879955823,0.01808103066760517
1288.0647990984828,1584.8821360363,0.017958353375092866
1291.5554990984829,1574.13879792438,0.017836620245634753
1295.046199098473,1563.47797618487,0.017715822111998264
1298.536899098473,1552.89887217469,0.017595949924731513
1302.0275990984828,1542.40069748074,0.01747699475029885
1305.5182990984829,1531.98267375833,0.017358947769250125
