fit_time_ms,fit_amplitude,residual
5.0,0.9714857385598441,4.059793268784695e-06
10.0,0.9675663394224504,-6.635061987114721e-05
17.5,0.9617273469511327,-0.00017090205083580834
27.5,0.9540008983239224,-0.0003018296151241495
40.0,0.9444361693125015,-0.0004436343169671453
60.0,0.929345503907363,-0.0006282442162158786
90.0,0.9071915089687916,-0.0008353065981762109
137.5,0.8732625744025567,-0.0009887542198848687
212.5,0.8224263703790735,-0.0009812039400887151
330.0,0.7490466602683157,-0.0005096610691660564
510.0,0.649896815492111,0.0005732731216260278
787.5,0.523559181250346,0.0024890880495134216
1220.0,0.3761956124671885,-0.001462854975417316
