fit_time_ms,fit_amplitude,residual
5.0,0.9690371010503167,-0.0008378164839712987
10.0,0.9644966138551685,-0.0007233086475031403
17.5,0.9577510508910743,-0.0005606230872727824
27.5,0.9488753957125244,-0.00037128164285360477
40.0,0.9379645827381874,-0.00016461950081625432
60.0,0.9209118326565879,9.785136902518143e-05
90.0,0.8962042465144014,0.0003377756433250445
137.5,0.8590169946056494,0.0004776970666137137
212.5,0.8044785085489031,0.0002709426319665864
330.0,0.7275060768362991,-0.0002751014708288757
510.0,0.6253995019821896,-0.0006936612259812458
787.5,0.4966827266962076,0.0007339509460764782
1220.0,0.3474317777334332,-0.00021920396309532686
