fit_time_ms,fit_amplitude,residual
5.0,0.9717800649297568,-0.00011439930465084736
10.0,0.9676710966971325,3.457862857847438e-05
17.5,0.9616842729736995,0.0001240557130319786
27.5,0.9539121509021268,0.000102398110609081
40.0,0.9444038801531567,-1.364442266649224e-05
60.0,0.9294953786728923,-0.000244459992289614
90.0,0.9076582040291381,-0.0005581337635715
137.5,0.8742191397883345,-0.0008612277730978279
212.5,0.8240869014723725,-0.0010202133531742597
330.0,0.7516485930481974,-0.0006846777224496226
510.0,0.6536133520455061,0.00036852295396594403
787.5,0.528384726085109,0.0024245159520427384
1220.0,0.3817445074646626,-0.0013375633654589825
