fit_time_ms,fit_amplitude,residual
5.0,0.9690141873519984,-0.0009244285238373395
10.0,0.9644533350313866,-0.0008012779426879169
17.5,0.957679728009878,-0.0006262676653742139
27.5,0.9487711963591519,-0.0004220068187166248
40.0,0.9378262145330225,-0.0001985876957460997
60.0,0.9207337575474399,8.655291168446766e-05
90.0,0.8959977781263624,0.00035160120616828383
137.5,0.8588302484831302,0.0005151709235932111
212.5,0.8044445355728278,0.00031527489926952423
330.0,0.7278912489578035,-0.00025620616888610837
510.0,0.6265684300599728,-0.0007218734084873946
787.5,0.49891214939677664,0.0007098931357968352
1220.0,0.35056458258511014,-0.00020313124609572242
