time_ms,group_weighted_normalized_signal
450.0,0.7246408350676485
455.0,0.7221552940649236
460.0,0.7196798511139262
465.0,0.7172144473920055
470.0,0.7147590246815926
475.0,0.7123135253596393
480.0,0.7098778923873251
485.0,0.7074520693000239
490.0,0.7050360001975199
495.0,0.7026296297344647
500.0,0.7002329031110709
505.0,0.6978457660640269
510.0,0.6954681648576339
515.0,0.6931000462751535
520.0,0.6907413576103595
525.0,0.6883920466592872
530.0,0.6860520617121789
535.0,0.6837213515456076
540.0,0.681399865414791
545.0,0.6790875530460713
550.0,0.6767843646295713
555.0,0.6744902508120104
560.0,0.6722051626896842
565.0,0.6699290518015952
570.0,0.6676618701227375
575.0,0.6654035700575256
580.0,0.6631541044333651
585.0,0.6609134264943627
590.0,0.6586814898951683
595.0,0.6564582486949504
600.0,0.654243657351495
605.0,0.6520376707154273
610.0,0.649840244024559
615.0,0.6476513328983448
620.0,0.6454708933324573
625.0,0.6432988816934703
630.0,0.641135254713649
635.0,0.6389799694858482
640.0,0.6368329834585094
645.0,0.6346942544307557
650.0,0.6325637405475895
655.0,0.6304414002951784
660.0,0.6283271924962351
665.0,0.6262210763054891
670.0,0.6241230112052417
675.0,0.6220329570010092
680.0,0.6199508738172484
685.0,0.6178767220931614
690.0,0.6158104625785826
695.0,0.61375205632994
700.0,0.6117014647062934
705.0,0.6096586493654447
710.0,0.6076235722601215
715.0,0.6055961956342295
720.0,0.6035764820191735
725.0,0.601564394230245
730.0,0.5995598953630763
735.0,0.5975629487901556
740.0,0.5955735181574078
745.0,0.593591567380833
750.0,0.5916170606432053
755.0,0.5896499623908312
760.0,0.5876902373303635
765.0,0.5857378504256693
770.0,0.5837927668947552
775.0,0.5818549522067439
780.0,0.5799243720789016
785.0,0.5780009924737195
790.0,0.576084779596041
795.0,0.5741756998902395
800.0,0.5722737200374446
805.0,0.5703788069528126
810.0,0.5684909277828443
815.0,0.5666100499027458
820.0,0.5647361409138337
825.0,0.5628691686409844
830.0,0.561009101130122
835.0,0.5591559066457491
840.0,0.5573095536685184
845.0,0.5554700108928406
850.0,0.5536372472245349
855.0,0.5518112317785124
860.0,0.5499919338765005
865.0,0.5481793230448005
870.0,0.5463733690120827
875.0,0.5445740417072144
880.0,0.542781311257122
885.0,0.5409951479846891
890.0,0.5392155224066836
895.0,0.5374424052317175
900.0,0.5356757673582411
905.0,0.5339155798725641
910.0,0.5321618140469089
915.0,0.5304144413374926
920.0,0.5286734333826386
925.0,0.5269387620009165
930.0,0.5252103991893098
935.0,0.5234883171214093
940.0,0.5217724881456381
945.0,0.5200628847834958
950.0,0.5183594797278346
955.0,0.5166622458411587
960.0,0.5149711561539462
965.0,0.513286183863
970.0,0.5116073023298185
975.0,0.5099344850789911
980.0,0.5082677057966187
985.0,0.5066069383287526
990.0,0.5049521566798604
995.0,0.5033033350113105
1000.0,0.5016604476398786
1005.0,0.5000234690362748
1010.0,0.49839237382369433
1015.0,0.4967671367763841
1020.0,0.4951477328182321
1025.0,0.4935341370213747
1030.0,0.4919263246048253
1035.0,0.4903242709331196
1040.0,0.4887279515149801
1045.0,0.48713734200199865
1050.0,0.48555241818733835
1055.0,0.48397315600445073
1060.0,0.4823995315258112
1065.0,0.4808315209616723
1070.0,0.4792691006588315
1075.0,0.47771224709941734
1080.0,0.47616093689969186
1085.0,0.4746151468088655
1090.0,0.4730748537079324
1095.0,0.4715400346085169
1100.0,0.4700106666517375
1105.0,0.46848672710708394
1110.0,0.4669681933713106
1115.0,0.46545504296734225
1120.0,0.4639472535431949
1125.0,0.4624448028709104
1130.0,0.46094766884550475
1135.0,0.4594558294839281
1140.0,0.4579692629240411
1145.0,0.45648794742360066
1150.0,0.4550118613592607
1155.0,0.45354098322558434
1160.0,0.4520752916340691
1165.0,0.4506147653121827
1170.0,0.449159383102413
1175.0,0.44770912396132834
1180.0,0.4462639669586479
1185.0,0.4448238912763264
1190.0,0.44338887620764794
1195.0,0.4419589011563312
1200.0,0.4405339456356453
1205.0,0.4391139892675372
1210.0,0.4376990117817678
1215.0,0.43628899301505947
1220.0,0.43488391291025524
1225.0,0.4334837515154827
1230.0,0.4320884889833349
1235.0,0.43069810557005467
1240.0,0.4293125816347323
1245.0,0.4279318976385108
1250.0,0.4265560341438007
1255.0,0.42518497181350395
1260.0,0.4238186914102476
1265.0,0.42245717379562436
1270.0,0.4211003999294434
1275.0,0.41974835086898954
1280.0,0.41840100776828953
1285.0,0.4170583518773887
1290.0,0.415720364541634
1295.0,0.4143870272009654
1300.0,0.41305832138921617
1305.0,0.41173422873341925
1310.0,0.4104147309531232
1315.0,0.40909980985971395
1320.0,0.4077894473557456
1325.0,0.4064836254342765
1330.0,0.40518232617821587
1335.0,0.40388553175967246
1340.0,0.40259322443931617
1345.0,0.4013053865657414
1350.0,0.40002200057484133
1355.0,0.39874304898918494
1360.0,0.3974685144174046
1365.0,0.3961983795535873
1370.0,0.3949326271766732
1375.0,0.39367124014986055
1380.0,0.39241420142001826
1385.0,0.3911614940171013
1390.0,0.38991310105357563
1395.0,0.3886690057238469
1400.0,0.3874291913036954
1405.0,0.386193641149719
1410.0,0.3849623386987773
1415.0,0.3837352674674463
1420.0,0.38251241105147615
1425.0,0.3812937531252534
1430.0,0.3800792774412717
1435.0,0.3788689678296049
1440.0,0.37766280819738784
1445.0,0.3764607825282999
1450.0,0.37526287488205584
1455.0,0.37406906939390083
1460.0,0.37287935027410973
1465.0,0.3716937018074928
1470.0,0.3705121083529048
1475.0,0.36933455434275997
1480.0,0.36816102428255193
1485.0,0.36699150275037623
1490.0,0.36582597439645964
1495.0,0.3646644239426942
1500.0,0.3635068361821731
