pore_diameter_um_center,volume_weighted_count,normalized_volume_weighted_count,top_axis_min_um,top_axis_max_um
6.087094868031731,0.0,0.0,5.946001600000001,253.4152799999999
6.379404898413288,0.0,0.0,5.946001600000001,253.4152799999999
6.685752027889588,0.0,0.0,5.946001600000001,253.4152799999999
7.006810335795981,0.0,0.0,5.946001600000001,253.4152799999999
7.343286271614048,107118.00710000002,0.003195955379372288,5.946001600000001,253.4152799999999
7.695920209427152,0.0,0.0,5.946001600000001,253.4152799999999
8.06548807702293,281416.3169,0.008396291307026111,5.946001600000001,253.4152799999999
8.452803063227343,245092.83879999997,0.007312549942020763,5.946001600000001,253.4152799999999
8.858717407227083,253177.0313000005,0.007553748590200783,5.946001600000001,253.4152799999999
9.28412427381753,442697.37130000023,0.01320824652683635,5.946001600000001,253.4152799999999
9.72995971870247,715254.3137999994,0.021340210985015068,5.946001600000001,253.4152799999999
10.197204748170018,575970.6914000015,0.01718456755662149,5.946001600000001,253.4152799999999
10.686887477676803,635731.2761000008,0.01896757460947018,5.946001600000001,253.4152799999999
11.200085394090104,289943.47109999554,0.008650706088200776,5.946001600000001,253.4152799999999
11.737927726565713,141478.32147999993,0.004221124111994122,5.946001600000001,253.4152799999999
12.30159793127839,602387.7646000013,0.017972743041645152,5.946001600000001,253.4152799999999
12.892336295472212,734422.7991999984,0.021912118787326542,5.946001600000001,253.4152799999999
13.511442666560738,776212.8992999941,0.02315896139423206,5.946001600000001,253.4152799999999
14.160279312282038,678205.9782300042,0.02023484289082359,5.946001600000001,253.4152799999999
14.840273918201975,417377.6609000014,0.012452811779236152,5.946001600000001,253.4152799999999
15.552922729161432,481930.3540000003,0.014378795396288618,5.946001600000001,253.4152799999999
16.29979384157983,763940.6559999948,0.022792808745826426,5.946001600000001,253.4152799999999
17.08253065385921,348898.6646999996,0.010409683623620847,5.946001600000001,253.4152799999999
17.902855482481126,894012.5074799974,0.026673611280309234,5.946001600000001,253.4152799999999
18.762573351753108,691082.2911599968,0.020619018462132283,5.946001600000001,253.4152799999999
19.663575965543576,660406.6807000041,0.019703785954365224,5.946001600000001,253.4152799999999
20.607845869744466,609485.331999993,0.018184504904347514,5.946001600000001,253.4152799999999
21.597460814620668,1220913.67,0.03642698101863455,5.946001600000001,253.4152799999999
22.63459832664495,970676.4179999996,0.0289609432038894,5.946001600000001,253.4152799999999
23.72154049987829,959189.3859999981,0.02861821799169278,5.946001600000001,253.4152799999999
24.860679017438294,1085274.5490000024,0.03238007433926943,5.946001600000001,253.4152799999999
26.054520414104967,1723059.6009999886,0.05140892507133826,5.946001600000001,253.4152799999999
27.30569159164348,2161105.7440000065,0.06447839830964489,5.946001600000001,253.4152799999999
28.616945598979765,1910848.2899999954,0.05701175775132416,5.946001600000001,253.4152799999999
29.99116768994744,1679175.4200000055,0.050099603808431356,5.946001600000001,253.4152799999999
31.43138167193547,3703282.9299999997,0.11049054516503476,5.946001600000001,253.4152799999999
32.94075655940598,3086961.679999996,0.09210208492678446,5.946001600000001,253.4152799999999
34.522613546922415,5624681.98,0.1678170936699528,5.946001600000001,253.4152799999999
36.180433317031344,5386233.720000006,0.1607027902966879,5.946001600000001,253.4152799999999
37.91786369907811,5549789.8000000045,0.16558262280904087,5.946001600000001,253.4152799999999
39.738727695808485,6666595.82,0.19890346497148195,5.946001600000001,253.4152799999999
41.647031895417946,10054333.580000006,0.2999794559378471,5.946001600000001,253.4152799999999
43.64697528755827,10772899.410000034,0.32141846877980373,5.946001600000001,253.4152799999999
45.74295850269989,12886396.950000003,0.3844764364840311,5.946001600000001,253.4152799999999
47.939593495180304,12204616.640000015,0.36413495041380933,5.946001600000001,253.4152799999999
50.24171369124469,11992273.449999988,0.35779951364900736,5.946001600000001,253.4152799999999
52.65438462440825,21102640.329999983,0.6296149331704849,5.946001600000001,253.4152799999999
55.182915081542355,21670043.39999999,0.6465438785731563,5.946001600000001,253.4152799999999
57.832868784209765,26581232.400000155,0.7930733121259257,5.946001600000001,253.4152799999999
60.610076630952456,26018732.04000008,0.7762906431787447,5.946001600000001,253.4152799999999
63.52064952746966,23170621.099999934,0.6913148699528205,5.946001600000001,253.4152799999999
66.57099183291737,32032542.600000054,0.9557177136601351,5.946001600000001,253.4152799999999
69.76781545191619,31720017.599999994,0.9463932687607255,5.946001600000001,253.4152799999999
73.1181546032754,17087647.49999994,0.5098242622966258,5.946001600000001,253.4152799999999
76.6293812979298,33516740.5,1.0,5.946001600000001,253.4152799999999
80.30922156014684,22870178.099999845,0.6823509016337626,5.946001600000001,253.4152799999999
84.16577242769668,28302549.699999988,0.8444302541889473,5.946001600000001,253.4152799999999
88.20751976839196,21140413.600000024,0.63074193029003,5.946001600000001,253.4152799999999
92.44335695220072,15375188.800000012,0.45873162397757655,5.946001600000001,253.4152799999999
96.88260442001757,12174152.600000083,0.36322603028776274,5.946001600000001,253.4152799999999
101.53503019215226,18935482.399999976,0.5649559628269931,5.946001600000001,253.4152799999999
106.41087136166195,7844229.300000012,0.23403914530412084,5.946001600000001,253.4152799999999
111.52085661982058,12593102.0,0.37572573621829364,5.946001600000001,253.4152799999999
116.87622986328995,1507344.0,0.044972869602281286,5.946001600000001,253.4152799999999
122.48877493493708,9916793.0,0.29587581763805465,5.946001600000001,253.4152799999999
128.37084155273706,18540607.0,0.5531745248318523,5.946001600000001,253.4152799999999
134.5353724838149,10743865.0,0.32055220286113445,5.946001600000001,253.4152799999999
140.99593202341916,16610942.00000006,0.49560135479164685,5.946001600000001,253.4152799999999
147.76673584149208,27178718.0,0.8108997949845391,5.946001600000001,253.4152799999999
154.8626822625106,5490382.0,0.1638101413829307,5.946001600000001,253.4152799999999
162.299385047424,0.0,0.0,5.946001600000001,253.4152799999999
170.09320774982274,0.0,0.0,5.946001600000001,253.4152799999999
178.26129972193354,0.0,0.0,5.946001600000001,253.4152799999999
186.82163384966879,0.0,0.0,5.946001600000001,253.4152799999999
195.7930460997602,0.0,0.0,5.946001600000001,253.4152799999999
205.1952769659968,0.0,0.0,5.946001600000001,253.4152799999999
215.04901490576333,4134846.0,0.12336659049527803,5.946001600000001,253.4152799999999
225.37594186245678,0.0,0.0,5.946001600000001,253.4152799999999
236.19878097394735,0.0,0.0,5.946001600000001,253.4152799999999
