fit_time_ms,fit_amplitude,residual
5.0,0.9713021374389299,-0.00030788741558118726
10.0,0.9670683435096102,-0.00012807571942019536
17.5,0.960842583631617,6.092616596053979e-05
27.5,0.9527337751950575,0.00019291526853293384
40.0,0.9428422875990989,0.0002365831827363385
60.0,0.9274442630019958,0.00015034598293939272
90.0,0.9050806506551259,-0.0001252674224436756
137.5,0.8710474050990553,-0.0005349705031555407
212.5,0.8201935707696242,-0.000913448297393038
330.0,0.7468765076982359,-0.000814333100922715
510.0,0.6479235487308378,9.922295713216123e-05
787.5,0.522017272147256,0.0022246109052456164
1220.0,0.3753968391657305,-0.0011491438689582578
