time_ms,average_normalized_signal,slice_0027_normalized_signal
0.0,1.0,1.0
5.0,0.995779911412501,0.995779911412501
10.0,0.9915851372448554,0.9915851372448554
15.0,0.9874150585409832,0.9874150585409832
20.0,0.9832691362942032,0.9832691362942032
25.0,0.9791468916834938,0.9791468916834938
30.0,0.9750478936031418,0.9750478936031418
35.0,0.970971749903836,0.970971749903836
40.0,0.9669181008534647,0.9669181008534647
45.0,0.9628866140728068,0.9628866140728068
50.0,0.9588769805177002,0.9588769805177002
55.0,0.9548889112356872,0.9548889112356872
60.0,0.9509221347126208,0.9509221347126208
65.0,0.9469763946782336,0.9469763946782336
70.0,0.9430514482746128,0.9430514482746128
75.0,0.9391470645153585,0.9391470645153585
80.0,0.935263022980148,0.935263022980148
85.0,0.931399112701688,0.931399112701688
90.0,0.9275551312111784,0.9275551312111784
95.0,0.9237308837153306,0.9237308837153306
100.0,0.919926182383265,0.919926182383265
105.0,0.916140845725738,0.916140845725738
110.0,0.9123746980523706,0.9123746980523706
115.0,0.9086275689951168,0.9086275689951168
120.0,0.9048992930882392,0.9048992930882392
125.0,0.9011897093967144,0.9011897093967144
130.0,0.8974986611863102,0.8974986611863102
135.0,0.893825995629666,0.893825995629666
140.0,0.8901715635435928,0.8901715635435928
145.0,0.8865352191535398,0.8865352191535398
150.0,0.8829168198817876,0.8829168198817876
155.0,0.8793162261564152,0.8793162261564152
160.0,0.8757333012385333,0.8757333012385333
165.0,0.8721679110656015,0.8721679110656015
170.0,0.868619924108967,0.868619924108967
175.0,0.8650892112440062,0.8650892112440062
180.0,0.861575645631457,0.861575645631457
185.0,0.8580791026087238,0.8580791026087238
190.0,0.8545994595900841,0.8545994595900841
195.0,0.8511365959748618,0.8511365959748618
200.0,0.8476903930627455,0.8476903930627455
205.0,0.8442607339755305,0.8442607339755305
210.0,0.8408475035846464,0.8408475035846464
215.0,0.8374505884439105,0.8374505884439105
220.0,0.8340698767270021,0.8340698767270021
225.0,0.8307052581692215,0.8307052581692215
230.0,0.8273566240131354,0.8273566240131354
235.0,0.8240238669577613,0.8240238669577613
240.0,0.8207068811109735,0.8207068811109735
245.0,0.8174055619448543,0.8174055619448543
250.0,0.8141198062537345,0.8141198062537345
255.0,0.8108495121147027,0.8108495121147027
260.0,0.8075945788503776,0.8075945788503776
265.0,0.8043549069937576,0.8043549069937576
270.0,0.8011303982549886,0.8011303982549886
275.0,0.7979209554898982,0.7979209554898982
280.0,0.7947264826701571,0.7947264826701571
285.0,0.7915468848549537,0.7915468848549537
290.0,0.7883820681640633,0.7883820681640633
295.0,0.7852319397522123,0.7852319397522123
300.0,0.782096407784651,0.782096407784651
305.0,0.7789753814138424,0.7789753814138424
