fit_time_ms,fit_amplitude,residual
5.0,0.9709007416249374,-0.0013085336419641491
10.0,0.9665171018884526,-0.001118024391702166
17.5,0.9600319475915788,-0.0008513516706030178
27.5,0.9515474011593175,-0.0005434552246244007
40.0,0.9411899629436259,-0.00021441912778796812
60.0,0.9251536327003066,0.00019191100797832927
90.0,0.9022197898004223,0.0005499951087505339
137.5,0.8682867566454673,0.000724566661343018
212.5,0.8195301954048928,0.00037683161326451664
330.0,0.7520894102001545,-0.00045049606873182046
510.0,0.6637753422901703,-0.0009613445702184586
787.5,0.5522520317491731,0.0010219407476516063
1220.0,0.4197627258592616,-0.00029244588513838154
