sequence_id,slice_index_0_based,slice_index_1_based,phase_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,mesh_nodes,mesh_triangles,plc_outer_contours,plc_hole_contours,unused_pygimli_nodes_dropped,triangle_max_area_um2,solid_liquid_boundary_length_um,gas_liquid_boundary_length_um,mesh_bulk_size_um,mesh_boundary_size_um,pygimli_bms_written,mesh_vertices,boundary_edges,min_element_quality,mean_element_quality,median_element_quality,p05_element_quality,p95_element_quality,min_element_area_um2,mean_element_area_um2,max_element_area_um2,element_area_ratio_min_over_max,mesh_area_um2,max_aspect_edge_ratio,mean_aspect_edge_ratio,triangular_factorization_jitter
1,45,46,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_probe_slice0045_down32_jitter\phase_png\berea_probe_slice_0045.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_probe_slice0045_down32_jitter\berea_probe_slice_0045_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_probe_slice0045_down32_jitter\berea_probe_slice_0045_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_probe_slice0045_down32_jitter\berea_probe_slice_0045_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_probe_slice0045_down32_jitter\berea_probe_slice_0045_mesh_quality_histogram.png,1179,1681,56,2,286,997.6612651596732,11870.414910068577,0.0,48.0,24.0,False,1179,629,0.07368825416648714,0.9193890725294427,0.9440057811075969,0.767642073001212,0.9960668525407922,3.069615554396001e-26,75.64118237794507,715.0887093704407,4.292636024275184e-29,127152.82757732568,6.498862592504629,1.3822405083410332,1.0803025936597351e-09
