element_id,node_0,node_1,node_2,area_um2,edge_min_um,edge_max_um,edge_mean_um,quality_equilateral_normalized,aspect_edge_ratio
0,688,691,686,2.1955578794992102e-12,2.1159861180023043e-06,2.5236382156255344e-06,2.2744611426497296e-06,0.9741478735890705,1.1926534839501184
1,369,649,634,4.9567068546828896e-14,3.0355548851094043e-07,3.6080963217342634e-07,3.4126936962931416e-07,0.9769064073249418,1.188611788715599
2,657,663,373,2.876149635838189e-13,6.591323297637141e-07,9.5367431640625e-07,8.425642243494087e-07,0.9136567911115034,1.446863206889159
3,664,670,663,2.9166253476786287e-13,7.479649279983165e-07,9.126833054516184e-07,8.290727184729682e-07,0.9735202947355627,1.2202220602697467
4,649,369,643,6.505165262254801e-14,3.6080963217342634e-07,4.76837158203125e-07,4.005069888972819e-07,0.9198496252141055,1.3215754671813444
5,300,990,299,199.58916068770264,18.871931558937145,24.0,21.774968226805274,0.9627570398232875,1.2717299193804232
6,616,619,617,5.029231909639168e-15,1.008897477565335e-07,1.283344663698955e-07,1.1030798272817334e-07,0.9419384858596557,1.2720268334855134
7,374,585,632,8.852218342570752e-14,3.83159407281205e-07,5.328550618611181e-07,4.6428387578181607e-07,0.931897385471501,1.3906876661129444
8,372,681,708,2.4647196083465648e-12,2.2997572110536543e-06,2.524398638897369e-06,2.3917836578869325e-06,0.9933964757830954,1.0976804972124832
9,593,602,601,4.183979247395499e-16,2.8061131002850578e-08,3.70410564171461e-08,3.184597584256967e-08,0.9393819163526059,1.3200129536255436
10,292,293,1052,354.248780573355,24.000000000000004,33.47005991622635,29.371956201021657,0.9312809314081814,1.3945858298427642
11,651,636,652,1.4635376104203402e-13,4.844373876157779e-07,6.844836288111711e-07,5.982324177002164e-07,0.9261735365043493,1.4129455040205445
12,706,696,694,7.998573028599241e-12,3.2736126615945332e-06,5.726312276210655e-06,4.6317096266489814e-06,0.8213363555757828,1.7492332991592978
13,1144,1129,290,444.2458146287981,29.818390869077838,35.63143602004644,32.323347522249094,0.9763869784725722,1.194948318186976
14,293,1128,1052,270.4461204603016,21.440443914862282,30.645808686838613,25.878518249243143,0.9132788036711462,1.4293458105872179
15,658,664,660,1.7212301532672637e-13,5.907431022840498e-07,7.101059816193661e-07,6.374091827703557e-07,0.9718761293445307,1.2020554770319138
16,1098,296,1099,235.39097923315626,19.827697425478142,27.295127823240964,23.90154519701544,0.9359568889424639,1.376616116209608
17,296,1098,1141,206.0997877957163,19.827697425478142,23.189315704274506,21.965389374056695,0.9818223333051735,1.1695415360977195
18,430,427,441,2.3907761329930776e-23,6.995307668134167e-12,8.123359651536219e-12,7.477978376351776e-12,0.9833847404204674,1.1612583801768555
19,280,1098,279,201.41817384897067,20.32129960113641,22.372763295326443,21.624723160332994,0.9928942190285767,1.100951402442554
20,442,449,444,1.4558378780933287e-22,1.4551915228366852e-11,2.1310217912210095e-11,1.9044499828976766e-11,0.9018910669412198,1.4644270240572121
21,1052,280,281,214.68108715222843,17.518095991755402,31.02901165230483,24.36774307788326,0.7942356147806661,1.7712548022860541
22,297,1099,296,227.59081199524172,21.42338733227157,24.581810342327216,23.034500916825277,0.9874976575964309,1.1474287404260244
23,1098,1128,1141,186.928987806374,19.32430137375437,22.879154992417426,20.938467229598356,0.9798336305139328,1.1839576784644408
24,680,677,685,1.2625264074363798e-12,1.6105805948245476e-06,1.8715925592891053e-06,1.7189118307848454e-06,0.9827043854082061,1.1620607905641578
25,1144,1163,1172,419.3943354449213,29.7324789992285,32.026459233732254,31.170531814451653,0.9957859225820866,1.0771540184914712
26,700,699,639,3.979598403949155e-12,2.7535102718584853e-06,3.918360016110491e-06,3.1881515564989963e-06,0.8808097489568049,1.4230417282829995
27,690,687,689,2.795434471987732e-12,2.437320215579124e-06,2.749041815680226e-06,2.5528916935546672e-06,0.9876209450621192,1.1278952179154
28,615,612,616,2.0910134827939885e-15,6.418147955973473e-08,7.333370445604334e-08,6.982481531694105e-08,0.9871713396571744,1.1425991572505039
29,626,629,628,2.4284549756876426e-14,1.9439490401221925e-07,2.841783868980303e-07,2.450970486426238e-07,0.9121581686966491,1.4618612989986992
30,648,656,666,2.6769155690661776e-13,6.976977688033941e-07,8.477781380771749e-07,7.945634068091089e-07,0.9719661943452187,1.2151079965916767
31,602,598,604,1.1251923062495092e-15,4.813492477624537e-08,5.278178670189068e-08,5.1101132125472266e-08,0.9934127552496045,1.096538260883261
32,720,725,716,5.334506737395599e-11,9.218019214465597e-06,1.2510559580182755e-05,1.1378477275560866e-05,0.9346750902310529,1.3571852356903598
33,602,593,598,8.673980278768063e-16,3.70410564171461e-08,5.353225589753882e-08,4.62360790303101e-08,0.916822685529652,1.4452140698870304
34,619,616,611,4.791020850959597e-15,9.428148066983567e-08,1.4117427318150826e-07,1.1238516263647832e-07,0.8475858889052962,1.4973701322732347
35,557,552,559,2.267573172381154e-17,5.189128379365987e-09,1.2473321655259899e-08,9.052384823341713e-09,0.5761826147107981,2.403741195700366
36,611,600,609,3.666877415608552e-15,8.593094955488061e-08,1.320358673429664e-07,1.0152929462314491e-07,0.7860221894972729,1.5365344852687848
37,653,652,648,1.621922354425395e-13,5.455408643546133e-07,6.844890780494112e-07,6.198234703406185e-07,0.9667611728402667,1.254698085466387
38,602,591,592,4.76469850055496e-16,2.9802322387695312e-08,3.6434053619491305e-08,3.3503127176804214e-08,0.9736959113634366,1.2225239746595749
39,277,1099,276,301.49545578013624,24.0,34.07415146313773,27.739326429310953,0.8816347299624201,1.419756310964072
40,474,478,469,1.3639379403825544e-20,1.5529752727254626e-10,2.015631223985618e-10,1.8045326645247828e-10,0.9565869289222707,1.2979158518398022
