time_ms,average_normalized_signal
0.0,1.0
5.0,0.9957405003819794
10.0,0.9915065830045284
15.0,0.9872976210218564
20.0,0.9831130685365616
25.0,0.9789524416308114
30.0,0.9748153055504152
35.0,0.970701265537932
40.0,0.9666099599975572
45.0,0.9625410552330405
50.0,0.9584942412965356
55.0,0.9544692286519824
60.0,0.9504657454536573
65.0,0.94648353530022
70.0,0.9425223553630284
75.0,0.9385819748133138
80.0,0.934662173490828
85.0,0.9307627407695238
90.0,0.9268834745853566
95.0,0.9230241805984852
100.0,0.9191846714676296
105.0,0.9153647662185932
110.0,0.9115642896922914
115.0,0.9077830720602498
120.0,0.904020948397649
125.0,0.9002777583056674
130.0,0.896553345576239
135.0,0.8928475578934612
140.0,0.8891602465667799
145.0,0.8854912662918417
150.0,0.8818404749355035
155.0,0.8782077333420224
160.0,0.8745929051578537
165.0,0.870995856672868
170.0,0.867416456676073
175.0,0.863854576324208
180.0,0.8603100890217746
185.0,0.8567828703112622
190.0,0.8532727977724776
195.0,0.8497797509300292
200.0,0.8463036111681272
205.0,0.8428442616519639
210.0,0.8394015872550205
215.0,0.8359754744917283
220.0,0.8325658114549732
225.0,0.8291724877579867
230.0,0.8257953944802227
235.0,0.8224344241168583
240.0,0.8190894705315985
245.0,0.8157604289124906
250.0,0.8124471957304961
255.0,0.8091496687005837
260.0,0.8058677467451336
265.0,0.802601329959467
270.0,0.7993503195793257
275.0,0.7961146179501541
280.0,0.7928941284980356
285.0,0.7896887557021648
290.0,0.7864984050687341
295.0,0.7833229831061342
300.0,0.7801623973013705
305.0,0.7770165560976086
310.0,0.7738853688727719
315.0,0.7707687459191156
320.0,0.7676665984237123
325.0,0.7645788384497886
330.0,0.7615053789188544
335.0,0.7584461335935766
340.0,0.7554010170613494
345.0,0.7523699447185146
350.0,0.749352832755196
355.0,0.7463495981407077
360.0,0.7433601586095056
365.0,0.7403844326476452
370.0,0.7374223394797224
375.0,0.7344737990562665
380.0,0.7315387320415617
385.0,0.7286170598018702
390.0,0.7257087043940439
395.0,0.7228135885544937
400.0,0.7199316356885063
405.0,0.7170627698598842
410.0,0.7142069157809001
415.0,0.7113639988025421
420.0,0.7085339449050423
425.0,0.7057166806886709
430.0,0.7029121333647871
435.0,0.7001202307471311
440.0,0.6973409012433502
445.0,0.6945740738467439
450.0,0.6918196781282253
455.0,0.6890776442284814
460.0,0.686347902850331
465.0,0.6836303852512666
470.0,0.6809250232361784
475.0,0.6782317491502449
480.0,0.675550495871994
485.0,0.6728811968065183
490.0,0.6702237858788446
495.0,0.6675781975274511
500.0,0.6649443666979226
505.0,0.6623222288367454
510.0,0.6597117198852327
515.0,0.6571127762735725
520.0,0.6545253349150043
525.0,0.651949333200109
530.0,0.6493847089912151
535.0,0.6468314006169142
540.0,0.6442893468666833
545.0,0.6417584869856107
550.0,0.6392387606692224
555.0,0.6367301080584036
560.0,0.6342324697344162
565.0,0.6317457867140054
570.0,0.629270000444597
575.0,0.6268050527995771
580.0,0.6243508860736579
585.0,0.6219074429783238
590.0,0.619474666637355
595.0,0.6170525005824278
600.0,0.6146408887487902
605.0,0.6122397754710078
610.0,0.609849105478783
615.0,0.607468823892839
620.0,0.6050988762208732
625.0,0.6027392083535751
630.0,0.6003897665607062
635.0,0.5980504974872428
640.0,0.5957213481495789
645.0,0.5934022659317871
650.0,0.5910931985819382
655.0,0.5887940942084743
660.0,0.586504901276639
665.0,0.58422556860496
670.0,0.5819560453617827
675.0,0.5796962810618562
680.0,0.5774462255629685
685.0,0.5752058290626304
690.0,0.572975042094806
695.0,0.5707538155266912
700.0,0.5685421005555376
705.0,0.5663398487055186
710.0,0.5641470118246427
715.0,0.561963542081707
720.0,0.5597893919632921
725.0,0.5576245142708003
730.0,0.5554688621175318
735.0,0.5533223889258009
740.0,0.5511850484240908
745.0,0.5490567946442465
750.0,0.5469375819187025
755.0,0.544827364877751
760.0,0.5427260984468409
765.0,0.5406337378439153
770.0,0.5385502385767816
775.0,0.5364755564405149
780.0,0.5344096475148957
785.0,0.532352468161879
790.0,0.530303975023095
795.0,0.5282641250173825
800.0,0.5262328753383504
805.0,0.5242101834519719
810.0,0.5221960070942063
815.0,0.5201903042686513
820.0,0.5181930332442226
825.0,0.5162041525528627
830.0,0.514223620987276
835.0,0.5122513975986928
840.0,0.5102874416946569
845.0,0.5083317128368438
850.0,0.5063841708388994
855.0,0.5044447757643101
860.0,0.5025134879242911
865.0,0.5005902678757046
870.0,0.4986750764190007
875.0,0.4967678745961787
880.0,0.4948686236887779
885.0,0.4929772852158854
890.0,0.4910938209321709
895.0,0.4892181928259402
900.0,0.4873503631172141
905.0,0.4854902942558258
910.0,0.4836379489195417
915.0,0.4817932900122021
920.0,0.4799562806618824
925.0,0.4781268842190756
930.0,0.476305064254893
935.0,0.4744907845592867
940.0,0.4726840091392906
945.0,0.4708847022172788
950.0,0.4690928282292465
