fit_time_ms,fit_amplitude,residual
5.0,0.9755527975993082,-0.0008127855374946424
10.0,0.9720406002297899,-0.000847069087463681
17.5,0.9667975353091974,-0.0008925777826610526
27.5,0.9598535932416205,-0.0009488939320915213
40.0,0.95124828758177,-0.0010059550634641257
60.0,0.9376502812771543,-0.0010716539907676959
90.0,0.9176400884768425,-0.0011298095492977556
137.5,0.8868818968577401,-0.0011125687910668036
212.5,0.8405310115430571,-0.0009364965074142306
330.0,0.7730269780966321,-0.00036268135140904434
510.0,0.6805767322872539,0.0007488113478675285
787.5,0.5603804060706342,0.00270105544289978
1220.0,0.4159393453105704,-0.0016014572864541665
