fit_time_ms,fit_amplitude,residual
5.0,0.9695182922181509,-0.0009362267196780794
10.0,0.9650168454425267,-0.0008099522021209893
17.5,0.9583292993439585,-0.0006311422369288389
27.5,0.9495299898867546,-0.0004225875723529171
40.0,0.9387129964082386,-0.00019565102109653232
60.0,0.9218066663345479,9.210199718456824e-05
90.0,0.8973103173083407,0.0003576603737226458
137.5,0.8604374255104719,0.0005165923749518297
212.5,0.8063471854821396,0.0003113957226092978
330.0,0.7299669213897004,-0.00026069730491184995
510.0,0.6285383845787469,-0.000717699870415256
787.5,0.5004334175863244,0.0007099039241790228
1220.0,0.3514271658638214,-0.00020362236199455985
