fit_time_ms,fit_amplitude,residual
5.0,0.9751520388334143,-0.0010085972454685344
10.0,0.9713666240323255,-0.0008340302577259928
17.5,0.9657518276709381,-0.000595372819914286
27.5,0.9583784957294942,-0.0003250624269831581
40.0,0.9493332773687922,-4.8095201285569544e-05
60.0,0.9352268127830792,0.0002715220199229762
90.0,0.9148224679872793,0.0005135182271356342
137.5,0.8840952183213167,0.0005390996726248876
212.5,0.8387523313843479,0.00010918894113831623
330.0,0.7737050658647697,-0.0006167719247597292
510.0,0.6848579494431023,-0.0008180473714813896
787.5,0.5680412065329175,0.0012405115367307706
1220.0,0.4245664521471681,-0.00040847677777355873
