fit_time_ms,fit_amplitude,residual
5.0,0.9714854608692326,-0.00016382576745899158
10.0,0.9675492696315999,-0.00023747211201163854
17.5,0.9616769146842964,-0.0003375416189080882
27.5,0.9539063028619854,-0.00046126900695053763
40.0,0.9442872983617949,-0.00059294138850563
60.0,0.9291119097419359,-0.000760117324798748
90.0,0.9068355964564354,-0.0009405754361609953
137.5,0.8727242423669728,-0.0010538090926462962
212.5,0.8216264266171756,-0.0009912923105530602
330.0,0.7478959299387287,-0.00045512306464134955
510.0,0.6483290449501823,0.0006763135355284389
787.5,0.5215741111789488,0.0025625971544886994
1220.0,0.3739368031471787,-0.001543233729854987
