fit_time_ms,fit_amplitude,residual
5.0,0.9705728291705189,-9.521680440227609e-05
10.0,0.9665122173271563,-0.0001643168198390832
17.5,0.9604553395025313,-0.0002586047509349765
27.5,0.9524425901455484,-0.0003764490698103806
40.0,0.9425270812833282,-0.0005028638879077674
60.0,0.926891253038903,-0.0006653503536722116
90.0,0.9039555635266112,-0.0008455150810285916
137.5,0.8688734687305408,-0.0009673612650037411
212.5,0.8164128654199609,-0.0009332339121821409
330.0,0.7409200574476325,-0.0004491708041202136
510.0,0.6393898255290099,0.0006083880058230795
787.5,0.5109229095053152,0.002435869077333508
1220.0,0.362640868476351,-0.0014731242949354573
