sequence_id,slice_index_0_based,slice_index_1_based,phase_png,mesh_png,pygimli_mesh_bms,mesh_quality_csv,mesh_quality_histogram_png,mesh_nodes,mesh_triangles,plc_outer_contours,plc_hole_contours,unused_pygimli_nodes_dropped,triangle_max_area_um2,solid_liquid_boundary_length_um,gas_liquid_boundary_length_um,mesh_bulk_size_um,mesh_boundary_size_um,pygimli_bms_written,mesh_vertices,boundary_edges,min_element_quality,mean_element_quality,median_element_quality,p05_element_quality,p95_element_quality,min_element_area_um2,mean_element_area_um2,max_element_area_um2,element_area_ratio_min_over_max,mesh_area_um2,max_aspect_edge_ratio,mean_aspect_edge_ratio
1,0,1,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_topaxis_down48\group_runs\group_000_slice_0000\phase_png\berea_group000_slice_0000.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_topaxis_down48\group_runs\group_000_slice_0000\berea_group000_slice_0000_triangular_mesh.png,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_topaxis_down48\group_runs\group_000_slice_0000\berea_group000_slice_0000_triangular_mesh.bms,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_topaxis_down48\group_runs\group_000_slice_0000\berea_group000_slice_0000_mesh_quality.csv,C:\Users\imgw\Documents\Codex\NMR模拟\simulation_outputs\niu2020_berea_porosity_grouped_nmr_topaxis_down48\group_runs\group_000_slice_0000\berea_group000_slice_0000_mesh_quality_histogram.png,988,1033,52,4,346,443.40500673763256,14923.428281164828,0.0,32.0,16.0,False,988,877,0.10277393139945726,0.9249378653986219,0.9462974729487492,0.7979991888229441,0.9965684194763549,5.817218038190859,147.84528330620736,387.82579110260815,0.014999564679935845,152724.1776553122,11.255017942260586,1.3765072757486991
